Aéro Montréal,https://aeromontreal.ca/en/,official_organization,Quebec aerospace cluster supporting market access supply chains business development defence certification innovation and the NEXUS uncrewed systems hub,Arctic Domain Awareness|Autonomous Patrol And Monitoring,Autonomous Systems|Aerospace And Mobility|Test Training And Sustainment,high,active,2026-07-21,Follow defence working group NEXUS member activity Espace Aéro projects cohorts and market-access programs,yes,Official working group program and event pages publish recurring ecosystem updates,high,Canada,ecosystem_organization,,monthly,aeromontreal.ca,2026-07-21,Keep Aéro Montréal Espace Aéro and NEXUS as distinct identities unless governance approves consolidation,https://aeromontreal.ca/en/chantier-defense-et-securite/|https://aeromontreal.ca/en/chantiers-et-comites/
Genoa Design International,https://genoadesign.com/,official_company,Canadian naval and commercial shipbuilding design firm providing 3D modelling production design digital services and lifecycle support,Underwater ISR|Arctic Domain Awareness,Mission Software And Data|Advanced Manufacturing And Integration|Test Training And Sustainment,high,active,2026-07-21,Follow Navy Coast Guard digital shipbuilding programs CAMSC activity ownership changes and Canadian project awards,yes,Official company newsroom and service pages provide recurring updates,high,Canada,company,,monthly,genoadesign.com,2026-07-21,Do not infer Arctic consortium workshare until publicly assigned,https://genoadesign.com/about-us/|https://genoadesign.com/news/
Newdock,https://newdock.nf.ca/,official_company,St Johns shipyard providing repair refit fabrication emergency docking maintenance and vessel life extension,Arctic Domain Awareness|Underwater ISR,Advanced Manufacturing And Integration|Test Training And Sustainment,high,active,2026-07-21,Follow naval government and commercial refits CAMSC work ownership updates and facility investments,yes,Official shipyard site and releases provide recurring service and ownership evidence,high,Canada,company,,monthly,newdock.nf.ca,2026-07-21,Do not infer Arctic consortium workshare until publicly assigned,https://newdock.nf.ca/
Fisheries and Marine Institute of Memorial University,https://www.mi.mun.ca/,official_organization,Marine education training applied research technology transfer and industrial support across maritime studies ocean technology safety and fisheries,Arctic Domain Awareness|Underwater ISR|Autonomous Patrol And Monitoring,Sensing And ISR|Autonomous Systems|Test Training And Sustainment,high,active,2026-07-21,Follow applied research centres simulators training programs CAMSC work and ocean technology partnerships,yes,Official institute news research and training pages provide recurring updates,high,Canada,research_test_centre,,monthly,mi.mun.ca,2026-07-21,Do not infer Arctic consortium workshare until publicly assigned,https://www.mi.mun.ca/aboutus/|https://www.mi.mun.ca/research/
Arctic Economic Development Corporation,https://www.arcticedc.ca/,official_organization,Canadian Arctic infrastructure and logistics development organization emphasizing Indigenous partnership sovereignty and rapid project delivery,Arctic Domain Awareness,Aerospace And Mobility|Test Training And Sustainment|Mission Software And Data,moderate,active,2026-07-21,Follow QikPort PolArctic CAMSC infrastructure projects partners and public Canadian operating location,yes,Official news partners and project pages provide recurring discovery leads,medium,Canada,ecosystem_organization,,monthly,arcticedc.ca,2026-07-21,Exact Canadian map location remains unresolved and publication should wait,https://www.arcticedc.ca/news|https://www.arcticedc.ca/partners
IRCC Designated Start-up Visa Organizations,https://www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/start-visa/designated-organizations.html,government_directory,Government list of designated Canadian business incubators venture capital funds and angel groups useful for recursive ecosystem discovery,All Mission Areas,All Domains,high,active,2026-07-21,Resolve every named operator to its canonical site and active programs before candidate building,yes,Government directory is updated as designation and program status changes,high,Canada,accelerator|incubator|investor_funder,,monthly,canada.ca,2026-07-21,Designation supports identity and role but not a defence mandate,https://www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/start-visa/participate.html
Communitech,https://communitech.ca/,official_organization,Waterloo Region technology ecosystem operator and Canadian NATO DIANA accelerator site,All Mission Areas,Autonomous Systems|Mission Software And Data|Communications And Cyber|Sensing And ISR,high,active,2026-07-21,Follow NATO DIANA cohorts Canadian participants member directories and dual-use programming,yes,Official programs and news pages publish recurring ecosystem activity,high,Canada,accelerator,,monthly,communitech.ca,2026-07-21,Keep general member support separate from sourced NATO DIANA activity,https://communitech.ca/programs/|https://www.canada.ca/en/department-national-defence/news/2024/03/canadian-test-centres-and-accelerators-join-nato-diana-network.html
Accelerator Centre,https://www.acceleratorcentre.com/,official_organization,Waterloo accelerator operating aerospace autonomy advanced manufacturing and AI programming,Autonomous Patrol And Monitoring|Edge Data Processing,Autonomous Systems|Aerospace And Mobility|Advanced Manufacturing And Integration|Mission Software And Data,high,active,2026-07-21,Follow Aerospace Accelerator cohorts Skywise partnerships validation projects and alumni,yes,Official cohort news and showcase pages provide recurring updates,high,Canada,accelerator,,monthly,acceleratorcentre.com,2026-07-21,Program relevance does not establish defence participation for every cohort company,https://www.acceleratorcentre.com/news/|https://www.acceleratorcentre.com/event-page/aerospace-innovation-showcase/
ventureLAB,https://www.venturelab.ca/,official_organization,Markham hardware and semiconductor incubator with specialized labs commercialization support and defence-readiness programming,Edge Data Processing|Autonomous Patrol And Monitoring,Advanced Manufacturing And Integration|Sensing And ISR|Communications And Cyber|Autonomous Systems,high,active,2026-07-21,Follow Hardware Catalyst cohorts defence-readiness events FedDev awards and lab expansions,yes,Official program cohort news and government funding pages provide recurring leads,high,Canada,incubator,,monthly,venturelab.ca,2026-07-21,Use incubator as the entity kind because that is the current official program language,https://www.venturelab.ca/programs/hardware-catalyst-initiative|https://www.venturelab.ca/news
Creative Destruction Lab,https://creativedestructionlab.com/,official_organization,University-linked science and technology venture program with Defence AI Quantum Space and other deep-tech streams,All Mission Areas,Autonomous Systems|Mission Software And Data|Space And Earth Observation|Communications And Cyber|Sensing And ISR,high,active,2026-07-21,Follow Toronto Defence Quantum Space and AI streams graduate companies and current cohorts,yes,Official site stream and graduate directories provide recurring company discovery,high,Canada,accelerator,,monthly,creativedestructionlab.com,2026-07-21,Preserve site and stream provenance because the network operates internationally,https://creativedestructionlab.com/locations/toronto/|https://creativedestructionlab.com/companies/?location=toronto
Foresight Canada,https://foresightcac.com/,official_organization,National cleantech accelerator connecting Canadian ventures with mentorship industry markets and capital,Arctic Domain Awareness|Autonomous Patrol And Monitoring,Advanced Manufacturing And Integration|Aerospace And Mobility|Autonomous Systems|Sensing And ISR,high,active,2026-07-21,Follow venture cohorts sector programs industry challenges and government-supported commercialization activity,yes,Official program guides and articles publish recurring venture activity,high,Canada,accelerator,,monthly,foresightcac.com,2026-07-21,Do not imply a defence mandate from cleantech or strategic-sector relevance alone,https://foresightcac.com/afa-program-guide|https://foresightcac.com/article/acceleration-program-faqs
NEXT Canada,https://www.nextcanada.com/,official_organization,National founder accelerator operating NEXT 36 NEXT Founders and NEXT AI programs,Edge Data Processing|Autonomous Patrol And Monitoring,Mission Software And Data|Autonomous Systems|Communications And Cyber|Advanced Manufacturing And Integration,high,active,2026-07-21,Follow annual NEXT AI cohorts venture directory alumni and strategic-technology participants,yes,Official cohort and program pages provide recurring venture discovery,high,Canada,accelerator,,monthly,nextcanada.com,2026-07-21,Canadian program participation is not evidence of defence alignment for an individual venture,https://www.nextcanada.com/programs-overview/|https://www.nextcanada.com/2026-cohort/
Innovate Calgary,https://innovatecalgary.com/,official_organization,University of Calgary technology-transfer and business-incubation operator with an Aerospace Innovation Hub,Arctic Domain Awareness|Autonomous Patrol And Monitoring,Aerospace And Mobility|Autonomous Systems|Advanced Manufacturing And Integration,high,active,2026-07-21,Follow Aerospace Innovation Hub accelerator activity seed funding challenges members and partners,yes,Official news documents and program materials provide recurring activity,high,Canada,incubator,,monthly,innovatecalgary.com,2026-07-21,Current hub program and contact details need confirmation when candidate records are refreshed,https://innovatecalgary.com/news/|https://innovatecalgary.com/wp-content/uploads/2023/12/Associate-Director-Aerospace-Innovation-December-21-2023.pdf
DMZ,https://dmz.torontomu.ca/,official_organization,Toronto Metropolitan University technology-startup incubator with pre-incubator incubator and specialized partner programs,Edge Data Processing|Autonomous Patrol And Monitoring,Mission Software And Data|Communications And Cyber|Autonomous Systems,high,active,2026-07-21,Follow incubator cohorts partner programs startup showcases investments and expansion activity,yes,Official program and cohort pages provide recurring startup leads,high,Canada,incubator,,monthly,dmz.torontomu.ca,2026-07-21,Keep DMZ Ventures as a related investment identity rather than merging it without review,https://dmz.torontomu.ca/our-programs|https://dmz.torontomu.ca/incubator
Genesis,https://www.genesiscentre.ca/,official_organization,Newfoundland and Labrador technology-startup hub affiliated with Memorial University,Underwater ISR|Edge Data Processing,Mission Software And Data|Autonomous Systems,high,active,2026-07-21,Follow Evolve Residency Membership cohorts AI Garage founders and local strategic-tech activity,yes,Official program and founder pages provide recurring discovery leads,medium,Canada,incubator,,monthly,genesiscentre.ca,2026-07-21,Broad technology incubation should not be described as defence specialization,https://www.genesiscentre.ca/programs|https://www.genesiscentre.ca/residency
Volta,https://www.voltaeffect.com/,official_organization,Halifax AI-first startup incubator offering validation residency community and commercialization support,Edge Data Processing|Autonomous Patrol And Monitoring,Mission Software And Data|Autonomous Systems|Communications And Cyber,high,active,2026-07-21,Follow AI-first cohorts Residency Catalyst public funding partners and Atlantic technology ventures,yes,Official program and news pages provide recurring founder and program updates,medium,Canada,incubator,,monthly,voltaeffect.com,2026-07-21,Do not infer a defence mandate from AI or Atlantic ecosystem relevance alone,https://www.voltaeffect.com/news/volta-launches-ai-first-support-program|https://www.voltaeffect.com/residency-programs/residency-catalyst
Aerospace Industries Association of Canada,https://aiac.ca/,official_organization,National aerospace industry association with defence space procurement innovation workforce committees and government engagement,All Mission Areas,Aerospace And Mobility|Advanced Manufacturing And Integration|Sensing And ISR|Space And Earth Observation,high,active,2026-07-21,Follow member directory committees Canadian Aerospace Summit defence procurement activity and policy submissions,yes,Official committees events member and news pages provide recurring ecosystem and company leads,high,Canada,ecosystem_organization,,monthly,aiac.ca,2026-07-21,Keep industry advocacy separate from evidence of individual company demand or procurement eligibility,https://aiac.ca/membership/committees/|https://aiac.ca/our-events/|https://aiac.ca/members/
Atlantic Canada Aerospace and Defence Association,https://ac-ada.ca/,official_organization,Regional association connecting and promoting Atlantic Canadian aerospace defence marine security and enabling-technology organizations,All Mission Areas,Aerospace And Mobility|Advanced Manufacturing And Integration|Test Training And Sustainment|Autonomous Systems,high,active,2026-07-21,Follow member directory Atlantic Force Multiplier Fund DEFSEC MASS connector events and regional program partners,yes,Official member event program and news pages provide recurring organization capability and relationship leads,high,Canada,ecosystem_organization,,monthly,ac-ada.ca,2026-07-21,Regional membership does not establish defence specialization for every listed organization,https://ac-ada.ca/members/|https://ac-ada.ca/events/|https://ac-ada.ca/greening-esg-program/
Canadian Marine Industries and Shipbuilding Association,https://www.cmisa.ca/,official_organization,National association representing the Canadian marine industrial base across shipbuilding repair equipment systems defence security and services,Arctic Domain Awareness|Underwater ISR|Autonomous Patrol And Monitoring,Advanced Manufacturing And Integration|Test Training And Sustainment|Sensing And ISR,high,active,2026-07-21,Follow On Watch member directory events procurement notices RFP trails shipbuilding programs and supplier announcements,yes,Official association news contact event and member surfaces provide recurring marine-industry discovery,high,Canada,ecosystem_organization,,monthly,cmisa.ca,2026-07-21,Verify current program labels and contact details before converting discovery material into profile facts,https://www.cmisa.ca/cpages/who-we-are|https://www.cmisa.ca/cpages/contact
Canada's Ocean Supercluster,https://oceansupercluster.ca/,official_organization,Industry-led national ocean innovation cluster spanning fisheries offshore marine transportation defence ocean technology and collaborative commercialization,Arctic Domain Awareness|Underwater ISR|Autonomous Patrol And Monitoring,Sensing And ISR|Autonomous Systems|Ocean Technology|Advanced Manufacturing And Integration,high,active,2026-07-21,Follow Technology Leadership and Innovation Ecosystem projects members awards calls partners and project outcomes,yes,Official project program news and government cluster pages provide recurring company capability program and relationship leads,high,Canada,ecosystem_organization,,monthly,oceansupercluster.ca,2026-07-21,Cluster participation alone does not establish defence alignment for every project or member,https://oceansupercluster.ca/what-we-do/projects/|https://oceansupercluster.ca/news/
NGen,https://www.ngen.ca/,official_organization,Industry-led operator of Canada's Advanced Manufacturing Global Innovation Cluster and collaborative commercialization programs,All Mission Areas,Advanced Manufacturing And Integration|Autonomous Systems|Mission Software And Data|Communications And Cyber,high,active,2026-07-21,Follow funding calls project directories member network industrial AI quantum defence manufacturing and commercialization outcomes,yes,Official funding project and member pages provide recurring Canadian company capability and partnership leads,high,Canada,ecosystem_organization,,monthly,ngen.ca,2026-07-21,Co-investment or membership does not prove procurement status or defence demand,https://www.ngen.ca/funding|https://www.ngen.ca/projects
DIGITAL,https://digitalsupercluster.ca/,official_organization,Canada's Digital Technology Global Innovation Cluster linking builders buyers academia government and partners through co-investment and commercialization,Edge Data Processing|Autonomous Patrol And Monitoring,Mission Software And Data|Communications And Cyber|Autonomous Systems|Sensing And ISR,high,active,2026-07-21,Follow calls program guides project portfolio partners AI cyber autonomy sensing and northern digital initiatives,yes,Official project program call and partner directories provide recurring company capability and relationship leads,high,Canada,ecosystem_organization,,monthly,digitalsupercluster.ca,2026-07-21,Strategic technology relevance is not evidence of defence specialization or procurement eligibility,https://digitalsupercluster.ca/programs-projects/|https://digitalsupercluster.ca/projects/|https://digitalsupercluster.ca/innovate-with-us/call-for-projects/
Scale AI,https://www.scaleai.ca/,official_organization,Canada's artificial intelligence Global Innovation Cluster supporting industry-led projects adoption commercialization training and acceleration,Edge Data Processing|Autonomous Patrol And Monitoring,Mission Software And Data|Autonomous Systems|Communications And Cyber,high,active,2026-07-21,Follow funded projects acceleration partners calls portfolio companies and strategic supply-chain AI applications,yes,Official program project partner and government cluster pages provide recurring Canadian organization and capability leads,high,Canada,ecosystem_organization,,monthly,scaleai.ca,2026-07-21,AI project support does not by itself establish defence alignment or public demand,https://www.scaleai.ca/|https://www.scaleai.ca/province/quebec-en/
Space Canada,https://space-canada.ca/,official_organization,National association for Canadian commercial space innovators across communications Earth observation launch robotics analytics and advanced technologies,Arctic Domain Awareness|Edge Data Processing,Space And Earth Observation|Communications And Cyber|Sensing And ISR|Aerospace And Mobility,high,active,2026-07-21,Follow SpaceBound member announcements policy activity founding companies sector investments and government engagement,yes,Official event member media and contact pages provide recurring space-ecosystem and company leads,high,Canada,ecosystem_organization,,monthly,space-canada.ca,2026-07-21,Do not infer a defence role for every member from sovereignty or dual-use space relevance,https://space-canada.ca/|https://space-canada.ca/media|https://space-canada.ca/contact
Aerial Evolution Association of Canada,https://www.aerialevolution.ca/,official_organization,National Canadian association for remotely piloted and uncrewed aerial systems across industry research regulation education and operations,Arctic Domain Awareness|Autonomous Patrol And Monitoring,Autonomous Systems|Aerospace And Mobility|Sensing And ISR|Communications And Cyber,high,active,2026-07-21,Follow conference speakers exhibitors student competition members regulatory activity and Canadian RPAS companies,yes,Official association conference competition and news pages provide recurring organization capability and relationship leads,high,Canada,ecosystem_organization,,monthly,aerialevolution.ca,2026-07-21,Resolve exact operating location and distinguish industry advocacy from individual supplier claims,https://conference.aerialevolution.ca/|https://www.aerialevolution.ca/news/
Canadian Cyber Threat Exchange,https://cctx.ca/,official_organization,Canadian cross-sector cyber threat-sharing and collaboration hub supporting collective resilience and actionable information exchange,Edge Data Processing,Communications And Cyber|Mission Software And Data,high,active,2026-07-21,Follow threat-sharing programs member activity cross-sector summits anti-scam work public partners and current contact details,yes,Official site releases government statements and summit materials provide recurring relationship and cyber-ecosystem leads,high,Canada,ecosystem_organization,,monthly,cctx.ca,2026-07-21,Verify the current headquarters and do not expose private member intelligence or imply access to restricted threat data,https://cctx.ca/|https://cctx.ca/news/
ANVIL,https://anvil.ai/,official_company,Canadian sovereign defence intelligence and mission-data software company linking intelligence operations planning and AI,Arctic Domain Awareness|Autonomous Patrol And Monitoring|Edge Data Processing,Mission Software And Data|Communications And Cyber|Sensing And ISR,high,active,2026-07-22,Follow platform mission newsroom procurement and durable government-registry evidence for products deployments and public relationships,yes,Official platform mission and government registry pages provide recurring capability and identity evidence,high,Canada,company,,monthly,anvil.ai,2026-07-22,Distinguish company product and interoperability claims from independent operational validation,https://anvil.ai/solutions|https://anvil.ai/mission|https://www.lobbycanada.gc.ca/app/secure/ocl/lrs/do/rgstrnSubjctMttrDtls?regId=987166
Sapper Labs Group,https://sapperlabs.com/,official_company,Canadian veteran-led sovereign intelligence cyber defence secure infrastructure and AI decision-support company,Arctic Domain Awareness|Autonomous Patrol And Monitoring|Edge Data Processing,Mission Software And Data|Communications And Cyber|Sensing And ISR,high,active,2026-07-22,Follow AI platform operational security intelligence services partnership and defence innovation pages,yes,Official capability and newsroom pages plus government program profiles provide recurring evidence,high,Canada,company,,monthly,sapperlabs.com,2026-07-22,Keep customer and mission-proven claims attributed unless independently corroborated,https://sapperlabs.com/ai-platform|https://sapperlabs.com/pages/news|https://www.canada.ca/en/department-national-defence/corporate/video/defence-ideas/sapper-labs.html
Denvr,https://www.denvr.com/,official_company,Canadian sovereign AI cloud compute inference storage and private-platform infrastructure provider,Edge Data Processing,Mission Software And Data|Communications And Cyber,high,active,2026-07-22,Follow private AI platform Canada AI Platform public-sector coalition and sovereign infrastructure announcements,yes,Official platform legal and partner-news pages provide recurring identity capability and relationship evidence,high,Canada,company,,monthly,denvr.com,2026-07-22,Separate general AI infrastructure from defence-specific configurations and monitor corporate filing status,https://www.denvr.com/ai-platform|https://www.denvr.com/terms-of-service|https://sapperlabs.com/pages/news
NovaFuse,https://www.novafuse.ca/,official_company,Ottawa defence AI company developing multimodal sensor-fusion knowledge-graph and tactical-edge decision-support software,Arctic Domain Awareness|Underwater ISR|Autonomous Patrol And Monitoring|Edge Data Processing,Sensing And ISR|Mission Software And Data|Autonomous Systems,moderate,active,2026-07-22,Follow official platform research contract-status and procurement-partnering pages while checking for independently validated deployments,yes,Official capability pages and CanadaBuys supplier material provide recurring evidence and leads,medium,Canada,company,,monthly,novafuse.ca,2026-07-22,Do not describe submitted or under-evaluation IDEaS proposals as awards and attribute performance figures to the company,https://www.novafuse.ca/blog/knowledge-graphs-persistent-tracking.html|https://canadabuys.canada.ca/en/node/preview/1458477
TACTIQL,https://www.tactiql.com/,official_company,Canadian veteran-founded defence data-assurance company building tactical-edge ISR metadata and interoperability software,Arctic Domain Awareness|Autonomous Patrol And Monitoring|Edge Data Processing,Sensing And ISR|Mission Software And Data|Communications And Cyber,high,active,2026-07-22,Follow FULCRUM product updates NATO DIANA activity government testing and integration partnerships,yes,Official product pages government commercialization profiles NATO DIANA and partner announcements provide recurring evidence,high,Canada,company,,monthly,tactiql.com,2026-07-22,Preserve the distinction between the earlier KILO product name and current FULCRUM platform naming,https://www.tactiql.com/cansec|https://www.ised-isde.canada.ca/site/innovative-solutions-canada/en/revolutionizing-defence-interoperability-tactiql|https://www.diana.nato.int/connect/spotlight-on-tactiql-data-assurance-for-multidomain-sensing.html
H2 Analytics,https://www.h2analytics.ca/,official_company,Ottawa defence and intelligence training software company building AI-enabled exercise planning simulation and geospatial solutions,Edge Data Processing,Mission Software And Data|Test Training And Sustainment|Communications And Cyber,high,active,2026-07-22,Follow EASE platform releases DND contract history IRAP contributions and training integration announcements,yes,Official product pages CanadaBuys contracts and federal grant records provide recurring evidence,high,Canada,company,,monthly,h2analytics.ca,2026-07-22,Attribute performance claims to their source and separate professional services from the EASE software product,https://www.h2analytics.ca/ease-platform/|https://canadabuys.canada.ca/en/tender-opportunities/contract-history/cw2428966-000|https://search.open.canada.ca/grants/record/nrc-cnrc%2C172-2024-2025-Q1-1019001%2Ccurrent
Chaac Technologies,https://chaac.tech/,official_company,Montreal AI and geospatial company developing aerial-data analysis digital-twin and mine-detection decision-support systems,Arctic Domain Awareness|Autonomous Patrol And Monitoring|Edge Data Processing,Sensing And ISR|Mission Software And Data|Autonomous Systems,moderate,active,2026-07-22,Follow SHIELDS mine-detection testing government testing-stream listings and georeferenced aerial-data platform updates,yes,Official company announcements and federal innovation listings provide recurring product and test evidence,medium,Canada,company,,monthly,chaac.tech,2026-07-22,Treat company-reported test accuracy as attributed and distinguish eligible-for-sale status from procurement or endorsement,https://chaac.tech/chaac-detection-mines-ia-bfc-gagetown|https://ised-isde.canada.ca/site/innovative-solutions-canada/en/innovations-eligible-additional-sales
ChimeraXR,https://chimeraxr.myshopify.com/,official_company,Ontario mixed-reality and virtual-reality training company serving military law-enforcement and professional training users,Edge Data Processing,Mission Software And Data|Test Training And Sustainment,moderate,active,2026-07-22,Follow Project Spear Mythos scenario-generation and government commercialization listings while resolving current canonical brand ownership,yes,Official product pages and federal innovation investment and grant records provide recurring evidence,medium,Canada,company,,monthly,chimeraxr.com,2026-07-22,Current storefront uses a Shopify domain and a 2024 acquisition notice indicates United States ultimate control requiring reviewer confirmation,https://chimeraxr.myshopify.com/products/chimeraxr-project-mythos|https://ised-isde.canada.ca/site/innovative-solutions-canada/en/innovations-eligible-additional-sales|https://ised-isde.canada.ca/site/investment-canada-act/en/node/207893
Modest Tree,https://www.modesttree.com/,official_company,Halifax modelling simulation immersive-training and digital-twin company serving defence aerospace and complex-equipment operators,Edge Data Processing,Mission Software And Data|Test Training And Sustainment,high,active,2026-07-22,Follow Xplorer Tech Companion defence projects government support and immersive-maintenance training announcements,yes,Official product services contact and newsroom pages plus federal support records provide recurring evidence,high,Canada,company,,monthly,modesttree.com,2026-07-22,Keep vendor-described customer outcomes attributed and distinguish current products from legacy site pages,https://www.modesttree.com/services-old/|https://www.modesttree.com/contact/|https://www.canada.ca/en/atlantic-canada-opportunities/news/2023/12/backgrounder-nova-scotias-aerospace-and-defence-companies-reach-new-heights.html
NORTAC Defence,https://www.nortacdefence.com/,official_company,Ottawa secure command-and-control situational-awareness data-fusion and beyond-line-of-sight communications company,Arctic Domain Awareness|Autonomous Patrol And Monitoring|Edge Data Processing,Mission Software And Data|Communications And Cyber|Sensing And ISR,high,active,2026-08-05,Follow TITAN WAVE ORION TACTICAL sovereign-nationalisation and public-sector funding or deployment announcements,yes,Official product pages factsheets contact information and government investment records provide recurring evidence,high,Canada,company,,monthly,nortacdefence.com,2026-08-05,Separate sovereign source-code availability and design claims from confirmed government adoption; the 2024 TDK PDF was removed and must not remain a live evidence URL,https://www.nortacdefence.com/solutions/|https://www.nortacdefence.com/use-cases/|https://www.nortacdefence.com/patent/|https://www.nortacdefence.com/news/|https://www.canada.ca/en/economic-development-southern-ontario/news/2025/03/government-of-canada-investments-support-six-ai-and-tech-businesses-across-ottawa-region.html|https://search.open.canada.ca/contracts/record/ssc-spc%2CC-2022-2023-Q2-00031|https://search.open.canada.ca/grants/?page=2034&sort=agreement_start_date+desc,public_web,evidence_anchor,technology_update|government_project|contract_award|funding_award,2026-06-01,2026-08-05
AWZ Ventures,https://www.awzventures.com/,investor_portfolio,Canadian security intelligence cyber critical-infrastructure and resilience technology investor with multi-stage funds and a named portfolio,All Mission Areas,Communications And Cyber|Mission Software And Data|Sensing And ISR,high,active,2026-07-22,Follow fund portfolio media and X-Seed pages for security technology companies and public investment relationships,yes,Official fund and portfolio pages provide recurring investor mandate and relationship evidence,high,Canada,investor_funder,,monthly,awzventures.com,2026-07-22,Keep commercial and defensive security claims attributed and distinguish Canadian office location from portfolio company geography,https://www.awzventures.com/our-funds|https://www.awzventures.com/our-portfolio
Radical Ventures,https://radical.vc/,investor_portfolio,Canadian-rooted AI specialist venture fund with portfolio coverage across software infrastructure robotics semiconductors space and strategic technology,All Mission Areas,Mission Software And Data|Autonomous Systems|Space And Earth Observation|Advanced Manufacturing And Integration,high,active,2026-07-22,Follow the portfolio investment pages AI research and Canadian ecosystem commentary for companies and relationships,yes,Official portfolio and investment commentary provide recurring company relationship and technology-theme evidence,high,Canada,investor_funder,,monthly,radical.vc,2026-07-22,Do not infer defence demand from general AI portfolio relevance,https://radical.vc/portfolios/|https://radical.vc/leading-with-talent/
Inovia Capital,https://www.inovia.vc/,investor_portfolio,Canada-anchored full-stack venture firm investing from pre-seed to pre-IPO in software AI cybersecurity infrastructure and developer tools,All Mission Areas,Mission Software And Data|Communications And Cyber,high,active,2026-07-22,Follow active companies Discovery Venture Growth and investment commentary for Canadian strategic-technology companies,yes,Official portfolio team and investment pages provide recurring company and funding relationship evidence,high,Canada,investor_funder,,monthly,inovia.vc,2026-07-22,Confirm the preferred primary map location for the multi-office firm,https://www.inovia.vc/active-companies/|https://www.inovia.vc/conversations-inovia/
Georgian,https://georgian.io/,investor_portfolio,Toronto growth investor in AI infrastructure cybersecurity developer tools physical AI and emerging defence technology,All Mission Areas,Mission Software And Data|Communications And Cyber|Autonomous Systems|Advanced Manufacturing And Integration,high,active,2026-07-22,Follow Pathfinder investments why-we-invested essays portfolio updates and AI Lab activity,yes,Official investment essays and portfolio pages provide recurring mandate relationship and strategic-theme evidence,high,Canada,investor_funder,,monthly,georgian.io,2026-07-22,Keep Pathfinder investment rationale separate from sourced company capability facts,https://georgian.io/posts/why-georgian-invested-in-dominion-dynamics|https://georgian.io/insights
McRock Capital,https://mcrockcapital.com/,investor_portfolio,Canadian industrial software and industrial AI venture investor spanning robotics critical infrastructure manufacturing and operational technology,All Mission Areas,Autonomous Systems|Advanced Manufacturing And Integration|Communications And Cyber|Mission Software And Data,high,active,2026-07-22,Follow portfolio fund-close responsible-investment and industrial AI reporting for current companies and relationships,yes,Official portfolio reports and investment announcements provide recurring strategic-technology and relationship evidence,high,Canada,investor_funder,,monthly,mcrockcapital.com,2026-07-22,Separate broad industrial use cases from explicit defence relevance,https://mcrockcapital.com/our-portfolio/|https://www.mcrockcapital.com/reaching-out/
Vanedge Capital,https://www.vanedgecapital.com/,investor_portfolio,Vancouver early-stage deep-technology investor with Canadian portfolio companies across defence sensing quantum cybersecurity AI and space,All Mission Areas,Autonomous Systems|Sensing And ISR|Communications And Cyber|Space And Earth Observation,high,active,2026-07-22,Follow current and exited company profiles for deep-technology prospects and public investment relationships,yes,Official company directory provides recurring mandate portfolio and relationship evidence,high,Canada,investor_funder,,monthly,vanedgecapital.com,2026-07-22,Validate company status and avoid treating an exited investment as a current relationship,https://www.vanedgecapital.com/companies/
Panache Ventures,https://www.panache.vc/,investor_portfolio,Canada-wide pre-seed venture fund backing AI deep tech quantum advanced manufacturing cybersecurity and enterprise technology,All Mission Areas,Mission Software And Data|Autonomous Systems|Advanced Manufacturing And Integration|Communications And Cyber,high,active,2026-07-22,Follow portfolio sectors office network fund activity and pitch routes for early Canadian strategic-technology companies,yes,Official portfolio and firm pages provide recurring company location and investment relationship evidence,high,Canada,investor_funder,,monthly,panache.vc,2026-07-22,Do not infer defence specialization from broad deep-technology investments,https://www.panache.vc/portfolio
Whitecap Venture Partners,https://www.whitecapvp.com/,investor_portfolio,Toronto venture investor with Canadian technology portfolio coverage across AI software climate industrial and health technology,All Mission Areas,Mission Software And Data|Advanced Manufacturing And Integration,moderate,active,2026-07-22,Follow portfolio and firm updates for Canadian technology companies and funding relationships,yes,Official portfolio pages provide recurring company and investment relationship evidence,medium,Canada,investor_funder,,monthly,whitecapvp.com,2026-07-22,Keep the mandate broad because the public site provides limited sector and stage specificity,https://www.whitecapvp.com/portfolio
Quantacet,https://www.quantacet.com/en/,investor_portfolio,Quebec specialist quantum venture fund investing in computing sensing communications cybersecurity and enabling technologies,All Mission Areas,Communications And Cyber|Sensing And ISR|Advanced Manufacturing And Integration,high,active,2026-07-22,Follow portfolio press releases fund activity government backing and quantum ecosystem relationships,yes,Official portfolio about news and contact pages provide recurring mandate relationship and current-activity evidence,high,Canada,investor_funder,,monthly,quantacet.com,2026-07-22,Keep speculative technology outcomes separate from sourced investment and product facts,https://www.quantacet.com/en/clients/|https://www.quantacet.com/en/news/|https://www.quantacet.com/en/contact-us/
Canadian Venture Capital and Private Equity Association,https://www.cvca.ca/,association,National Canadian venture-capital and private-equity association with member ecosystem market-data policy and event discovery paths,All Mission Areas,All Domains,high,active,2026-07-22,Use member event market-data and policy pages to enumerate Canadian investors then resolve every prospect through official firm and portfolio sources,yes,Association membership and event pages provide recurring investor discovery leads,high,Canada,ecosystem_organization,,monthly,cvca.ca,2026-07-22,Treat association material as discovery and corroborate firm mandates and investments on primary sources,https://www.cvca.ca/membership/|https://www.cvca.ca/events/
